state_code,State,district_code,name,Town Code,Town Name,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,146,Agra,800809,Jagner,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,146,Agra,800810,Kheragarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,146,Agra,800807,Kiraoali,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,146,Agra,800813,Pinahat,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,146,Agra,800811,Shamsabad(NPP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,146,Agra,800803,Swamibagh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800768,Aligarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800765,Atrauli,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800774,Beswan,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800766,Chharra Rafatpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800767,Harduaganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800773,Iglas,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800769,Jalali,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800763,Jatari,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800770,Kauriaganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800764,Khair,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800771,Pilkhana,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,143,Aligarh,800772,Vijaigarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801086,Allahabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801091,Bharatganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801089,Handia,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801084,Jhusi,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801092,Koraon,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801083,Lal Gopalganj Nindaura,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801082,Mau Aima,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801085,Phulpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801088,Shankargarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,175,Allahabad,801090,Sirsa,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,178,Ambedkar Nagar,801116,Akbarpur (NPP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,178,Ambedkar Nagar,801114,Ashrafpur Kichhauchha,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,178,Ambedkar Nagar,801112,Iltifatganj Bazar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,178,Ambedkar Nagar,801115,Jalalpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,178,Ambedkar Nagar,801113,Tanda,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,137,Amroha,800702,Amroha,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,137,Amroha,800699,Bachhraon,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,137,Amroha,800698,Dhanaura,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,137,Amroha,800700,Gajraula,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,137,Amroha,800704,Hasanpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,137,Amroha,800703,Joya,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,137,Amroha,800701,Naugawan Sadat,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,137,Amroha,800705,Ujhari,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,162,Auraiya,800987,Achhalda,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,162,Auraiya,800989,Atasu,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,162,Auraiya,800992,Auraiya,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,162,Auraiya,800988,Babarpur Ajitmal,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,162,Auraiya,800986,Bidhuna,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,162,Auraiya,800991,Dibiyapur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,162,Auraiya,800990,Phaphund,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801183,Atrauliya,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801189,Azamgarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801187,Azmatgarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801185,Bilariaganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801186,Jiyanpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801193,Katghar Lalganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801184,Mahrajganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,195176,Mahul Khas Or Mahul,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801194,Mehnagar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801188,Mubarakpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801190,Nizamabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801192,Phulpur(NP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,191,Azamgarh,801191,Sarai Mir,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,139,Baghpat,800725,Agarwal Mandi (Tatiri),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,139,Baghpat,800726,Aminagar Sarai,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,139,Baghpat,800724,Baghpat,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,139,Baghpat,800723,Baraut,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,139,Baghpat,800720,Chhaprauli,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,139,Baghpat,800722,Doghat,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,139,Baghpat,800727,Khekada,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,139,Baghpat,800721,Tikri,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,180,Bahraich,801125,Bahraich,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,180,Bahraich,801126,Jarwal,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,180,Bahraich,801123,Nanpara,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,180,Bahraich,801124,Risiya Bazar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801206,Ballia,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801208,Bansdih,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,199959,Barriya,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801202,Belthara Road,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801205,Chitbara Gaon,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801207,Maniyar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801204,Rasra,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801210,Reoti,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801209,Sahatwar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,193,Ballia,801203,Sikanderpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,182,Balrampur,801129,Balrampur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,182,Balrampur,801131,Pachperwa,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,182,Balrampur,801130,Tulsipur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,182,Balrampur,801132,Utraula,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,170,Banda,801056,Atarra,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,170,Banda,801053,Baberu,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,170,Banda,801051,Banda,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,170,Banda,801055,Bisanda Buzurg,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,170,Banda,801050,Mataundh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,170,Banda,801057,Naraini,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,170,Banda,801054,Oran,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,170,Banda,801052,Tindwari,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801097,Banki,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,163995,Belhara,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801101,Dariyabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801095,Dewa,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801093,Fatehpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801103,Haidergarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801096,Nawabganj(NPP+OG),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801094,Ramnagar(NP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801098,Satrikh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801102,Siddhaur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801104,Subeha,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801100,Tikait Nagar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,176,Bara Banki,801099,Zaidpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800863,Aonla,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800853,Baheri,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800866,Bareilly,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800862,Bisharatganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800856,Deoranian,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800865,Dhaura Tanda,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800873,Faridpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800854,Faridpur(NP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800860,Fatehganj Pashchimi,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800872,Fatehganj Purvi,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800859,Mirganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800871,Nawabganj(NPP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800855,Richha,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800869,Rithora,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800870,Sainthal,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800861,Shahi,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800857,Shergarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800858,Shishgarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800864,Sirauli,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,150,Bareilly,800868,Thiriya Nizamat Khan,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,185,Basti,181073,Bankati,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,185,Basti,801147,Basti,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,185,Basti,801146,Bhabnan Bazar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,185,Basti,801145,Harraiya,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,185,Basti,900045,Ruthauli Bazar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,198,Bhadohi,801239,Bhadohi,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,198,Bhadohi,801243,Ghosia Bazar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,198,Bhadohi,801241,Gopiganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,198,Bhadohi,801240,Gyanpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,198,Bhadohi,801242,Khamaria,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,198,Bhadohi,801238,Nai Bazar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,198,Bhadohi,801237,Suriyawan,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800670,Afzalgarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800665,Bijnor,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800677,Chandpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800672,Dhampur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800667,Haldaur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800662,Jalalabad(NP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800666,Jhalu,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800663,Kiratpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800664,Mandawar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800668,Nagina,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800661,Najibabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800673,Nehtaur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800676,Noorpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800660,Sahanpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800675,Sahaspur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800674,Seohara,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800671,Sherkot,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,134,Bijnor,800669,Warhapur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800849,Allapur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800831,Babrala,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800840,Bilsi,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800836,Bisauli,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800844,Budaun,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800850,Dataganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800834,Faizganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800830,Gawan,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800846,Gulariya,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800832,Gunnaur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800833,Islamnagar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800842,Kachhla,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800848,Kakrala,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800845,Kunwargaon,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800835,Mundiya,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800839,Rudayan,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800841,Sahaswan,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800837,Saidpur(NP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800847,Sakhanu,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800843,Ujhani,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800851,Usawan,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800852,Usehat,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,149,Budaun,800838,Wazirganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800755,Anupshahr,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800748,Aurangabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800751,Bhawan Bahadur Nagar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800753,Bugrasi,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800749,Bulandshahr,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800761,Chhatari,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800757,Dibai,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800750,Gulaothi,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800756,Jahangirabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800747,Kakod,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800754,Khanpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800762,Khurja,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800758,Naraura,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800760,Pahasu,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800759,Shikarpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800752,Siana,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,142,Bulandshahr,800746,Sikandrabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,196,Chandauli,801231,Chakia,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,196,Chandauli,801229,Chandauli,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,196,Chandauli,801227,Mughalsarai,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,196,Chandauli,801230,Saiyad Raza,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,171,Chitrakoot,801059,Chitrakoot Dham,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,171,Chitrakoot,801058,Manikpur Sarhat,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,171,Chitrakoot,801060,Rajapur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,190235,Bariyapur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801178,Bhatni Bazar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801182,Bhatpar Rani,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801175,Deoria,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801177,Gaura Barhaj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801173,Gauri Bazar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801181,Lar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801179,Majhauliraj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801174,Rampur Karkhana,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801176,Rudrapur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,190,Deoria,801180,Salempur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801259,Aliganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801266,Awagarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801262,Etah,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801260,Jaithara,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801265,Jalesar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801263,Marehra,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801264,Nidhauli Kalan,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801258,Raja Ka Rampur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,201,Etah,801261,Sakit,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,161,Etawah,800984,Bakewar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,161,Etawah,800983,Bharthana,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,161,Etawah,800982,Ekdil,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,161,Etawah,800981,Etawah,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,161,Etawah,800980,Jaswantnagar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,161,Etawah,800985,Lakhna,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,177,Faizabad,801109,Ayodhya,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,177,Faizabad,801106,Bhadarsa,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,177,Faizabad,801111,Bikapur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,177,Faizabad,801110,Gosainganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,177,Faizabad,801105,Rudauli,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,159,Farrukhabad,800968,Farrukhabad-cum-Fatehgarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,159,Farrukhabad,800966,Kaimganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,159,Farrukhabad,800971,Kamalganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,159,Farrukhabad,800965,Kampil,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,159,Farrukhabad,800970,Mohammadabad(NP),,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,159,Farrukhabad,800967,Shamsabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,172,Fatehpur,801063,Bahuwa,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,172,Fatehpur,801062,Bindki,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,172,Fatehpur,801064,Fatehpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,172,Fatehpur,156164,Gauriganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,172,Fatehpur,801067,Hathgram,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,172,Fatehpur,801065,Khaga,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,172,Fatehpur,801066,Kishunpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,172,Fatehpur,801061,Kora Jahanabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,147,Firozabad,125705,Eka,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,147,Firozabad,800817,Fariha,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,147,Firozabad,800816,Firozabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,147,Firozabad,800818,Jasrana,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,147,Firozabad,800819,Shikohabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,147,Firozabad,800820,Sirsaganj,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,147,Firozabad,800815,Tundla,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,141,Gautam Buddha Nagar,800741,Bilaspur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,141,Gautam Buddha Nagar,800740,Dadri,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,141,Gautam Buddha Nagar,800742,Dankaur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,141,Gautam Buddha Nagar,800744,Jahangirpur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,141,Gautam Buddha Nagar,800745,Jewar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,141,Gautam Buddha Nagar,800743,Rabupura,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800738,Babugarh,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800735,Dasna,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800731,Faridnagar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800739,Garhmukhteshwar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800734,Ghaziabad,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800737,Hapur,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,119761,Khora,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800733,Loni,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800730,Modinagar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800732,Muradnagar,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800729,Niwari,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800728,Patala,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,140,Ghaziabad,800736,Pilkhuwa,,,,,,,,,,,,,,,,,,,,
9,Uttar Pradesh,195,Ghazipur,801223,Bahadurganj,,,,,,,,,,,,,,,,,,,,
